deviceid,latitude,longitude,cluster,address
52,37.5530808,127.01905455,0,금호하이츠 금호로13길 28 
52,37.5531647,127.0192349,0, 금호산길 55 
52,37.55316205,127.0192526,0,미용실 금호산길 53 1
52,37.5531385,127.0191629,0,금호하이츠 금호로13길 26 
52,37.55317455,127.01921645,0, 금호산길 55 
52,37.5531172,127.019212,0,none
52,37.55302445,127.01893765,0,금호하이츠 금호산9가길 59 
52,37.5530126,127.0189053,0,금호하이츠 금호산9가길 59 
52,37.55313415,127.019212,0,none
52,37.5531398,127.0192406,0,미용실 금호산길 53 1
52,37.5531319,127.019242,0,미용실 금호산길 53 1
52,37.55316035,127.0192807,0,미용실 금호산길 53 1
52,37.5530581,127.0190056,0,금호하이츠 금호산9가길 59 
52,37.553210500000006,127.01935705,0, 금호산길 55 
52,37.5530257,127.0189415,0,금호하이츠 금호산9가길 59 
52,37.553102550000006,127.01914585,0,금호하이츠 금호로13길 28 
52,37.5531405,127.0192298,0,미용실 금호산길 53 1
52,37.5532088,127.0193137,0, 금호산길 55 
52,37.553129,127.019187,0,none
