deviceid,latitude,longitude,cluster,address
107,37.58509805,127.0352513,0, 약령시로9길 45 
107,37.58509945,127.0352505,0, 약령시로9길 45 
107,37.5851008,127.035253,0, 약령시로9길 45 
107,37.5850824,127.0352338,0, 약령시로9길 45 
107,37.58508685,127.035249,0, 약령시로9길 45 
107,37.5850824,127.0352804,0, 약령시로9길 45 
107,37.585084,127.0352364,0, 약령시로9길 45 
107,37.5850874,127.0352472,0, 약령시로9길 45 
107,37.5850832,127.0352507,0, 약령시로9길 45 
107,37.5850829,127.0352388,0, 약령시로9길 45 
107,37.5850814,127.03524705,0, 약령시로9길 45 
107,37.585083,127.0352536,0, 약령시로9길 45 
107,37.5850861,127.0352532,0, 약령시로9길 45 
107,37.5850803,127.0352652,0, 약령시로9길 45 
107,37.585085,127.0352486,0, 약령시로9길 45 
107,37.585083,127.0352492,0, 약령시로9길 45 
107,37.5850827,127.03525355,0, 약령시로9길 45 
107,37.5850827,127.0352494,0, 약령시로9길 45 
107,37.58508075,127.03525615,0, 약령시로9길 45 
107,37.5848694,127.0354265,0,공중화장실 약령시로9길 78 
107,37.58508905,127.03522035,0, 약령시로9길 45 
107,37.5850915,127.0352399,0, 약령시로9길 45 
107,37.5850917,127.03523945,0, 약령시로9길 45 
107,37.5854175,127.0349466,0,none
