deviceid,latitude,longitude,cluster,address
331,37.58225685,127.0178236,0,none
331,37.58227575,127.01780565,0,none
331,37.582266450000006,127.017806,0,none
331,37.5822582,127.0178222,0,none
331,37.5822691,127.017808,0,none
331,37.5822604,127.0178477,0,보문파크뷰자이 보문사길 111 
331,37.582255,127.0178489,0,보문파크뷰자이 보문사길 111 
331,37.5822718,127.0178418,0,보문파크뷰자이 보문사길 111 
331,37.5833996,127.0178192,0,none
331,37.5822507,127.0178392,0,보문파크뷰자이 보문사길 111 
331,37.5822655,127.0178454,0,보문파크뷰자이 보문사길 111 
331,37.58225,127.0178447,0,보문파크뷰자이 보문사길 111 
331,37.5822538,127.0178413,0,보문파크뷰자이 보문사길 111 
331,37.582248,127.0178391,0,보문파크뷰자이 보문사길 111 
