deviceid,latitude,longitude,cluster,address
271,37.6756321,126.7848831,0,none
271,37.6756043,126.7848575,0,none
271,37.6755972,126.7848425,0,none
271,37.6756321,126.78488205,0,none
271,37.6755853,126.7848443,0,none
271,37.6756049,126.78484695,0,none
271,37.675595,126.7848472,0,none
271,37.675606650000006,126.7848519,0,none
271,37.6755942,126.7848468,0,none
271,37.6755353,126.7847604,0,none
271,37.6756314,126.7848859,0,none
271,37.675593,126.7848387,0,none
271,37.6755531,126.7848009,0,none
271,37.6756087,126.7848578,0,none
271,37.6755972,126.7848442,0,none
271,37.675635150000005,126.78489445,0,none
271,37.6755491,126.7848348,0,none
271,37.67557475,126.7848385,0,none
271,37.6754076,126.7846561,0,none
271,37.6756818,126.7849477,0,none
271,37.67563905,126.78490985,0,none
271,37.6756601,126.7849198,0,none
271,37.675657,126.7849049,0,none
271,37.6756307,126.78487415,0,none
271,37.6756295,126.7848864,0,none
271,37.6755991,126.7854543,0,하늘마을4단지아파트 하늘마을1로 7 
271,37.6756164,126.7848704,0,none
271,37.6756103,126.7848585,0,none
271,37.6756067,126.7848713,0,none
271,37.6755196,126.78480115,0,none
271,37.6756297,126.7848824,0,none
271,37.6756061,126.784857,0,none
271,37.6756485,126.7848985,0,none
271,37.6756067,126.7848552,0,none
