deviceid,latitude,longitude,cluster,address
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595501,126.8196911,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595608,126.8197536,0,마곡엠밸리10단지 마곡중앙1로 72 
266,37.5595608,126.8197459,0,마곡엠밸리10단지 마곡중앙1로 72 
